dynamic_accuracy steamvr; 20211012-214843; x y z w i j k;  frequency = 100
3.683274090290069580e-01 -5.471348762512207031e-01 -1.525362968444824219e+00 6.967061770985342184e-01 7.543628175231768471e-03 -7.172956511685938397e-01 5.518509119942745407e-03 9.958833456039428711e-02 -5.498364567756652832e-01 -1.527512907981872559e+00 7.171991136307663828e-01 -1.353229215690625320e-02 6.967287538407627157e-01 -3.357642785210142658e-03
3.683368265628814697e-01 -5.470839142799377441e-01 -1.523321986198425293e+00 6.966601773148416443e-01 7.540923875453309395e-03 -7.173400189726347742e-01 5.563565119434193788e-03 9.971538931131362915e-02 -5.500772595405578613e-01 -1.528222322463989258e+00 7.172202005572175798e-01 -1.347015338599504702e-02 6.967079161848833690e-01 -3.426988752997070248e-03
3.683090507984161377e-01 -5.470656156539916992e-01 -1.521486878395080566e+00 6.965936122467990543e-01 7.576588105135491878e-03 -7.174036892699797718e-01 5.639783876879735265e-03 9.975944459438323975e-02 -5.501939058303833008e-01 -1.527657747268676758e+00 7.172159985441153296e-01 -1.352349972912357708e-02 6.967114994121521576e-01 -3.370564890906365112e-03
3.687484860420227051e-01 -5.470170378684997559e-01 -1.520165920257568359e+00 6.965582987145008120e-01 7.441696149190209914e-03 -7.174392466874598417e-01 5.655717699296215761e-03 1.001118719577789307e-01 -5.501518249511718750e-01 -1.525311827659606934e+00 7.172722461491648493e-01 -1.342429535546890013e-02 6.966553060482539861e-01 -3.407792855759664286e-03
3.688744306564331055e-01 -5.470121502876281738e-01 -1.518377542495727539e+00 6.966214580360068354e-01 7.579085497722002664e-03 -7.173767240095846320e-01 5.625840789108333372e-03 1.005386859178543091e-01 -5.502202510833740234e-01 -1.524360656738281250e+00 7.172671417067181254e-01 -1.325819549516226228e-02 6.966640032902814417e-01 -3.355917808440093877e-03
3.690331280231475830e-01 -5.470688343048095703e-01 -1.517261147499084473e+00 6.965080655145114985e-01 7.521919181501911765e-03 -7.174854911924798406e-01 5.866513143403888873e-03 1.000933721661567688e-01 -5.501613020896911621e-01 -1.522268652915954590e+00 7.172817268445408345e-01 -1.339710361813368188e-02 6.966471367077288201e-01 -3.183881921938146436e-03
3.690339028835296631e-01 -5.471276044845581055e-01 -1.516600251197814941e+00 6.965998668839329389e-01 7.462288815201428144e-03 -7.173968627963003275e-01 5.880933096762349516e-03 9.986773133277893066e-02 -5.502150058746337891e-01 -1.521459221839904785e+00 7.172795821999684573e-01 -1.337180813643794146e-02 6.966500714184912235e-01 -3.132661723719734875e-03
3.690556585788726807e-01 -5.471174120903015137e-01 -1.515580296516418457e+00 6.966299116224854426e-01 7.456746183992141175e-03 -7.173669063625928155e-01 5.981365783115645020e-03 9.952551126480102539e-02 -5.502958297729492188e-01 -1.520425558090209961e+00 7.173726461507005103e-01 -1.346833923465373846e-02 6.965522802316560513e-01 -3.152827902873558876e-03
3.683491647243499756e-01 -5.468862056732177734e-01 -1.513171195983886719e+00 6.966830198445148614e-01 7.427279374520538886e-03 -7.173164135956620058e-01 5.889184027172776614e-03 9.923104196786880493e-02 -5.502319931983947754e-01 -1.516994118690490723e+00 7.173646236256415731e-01 -1.334604293981234320e-02 6.965627288327007616e-01 -3.186982290456614585e-03
3.682184219360351562e-01 -5.468537211418151855e-01 -1.510966539382934570e+00 6.965492753435242879e-01 7.495043821674541619e-03 -7.174461874638209391e-01 5.814456832751641047e-03 9.958876669406890869e-02 -5.502726435661315918e-01 -1.515632390975952148e+00 7.173887808328438531e-01 -1.333463337476266906e-02 6.965387744045056229e-01 -3.028528834867498434e-03
3.684815168380737305e-01 -5.468280315399169922e-01 -1.509135365486145020e+00 6.965878783065780899e-01 7.522210487674973849e-03 -7.174078404399050202e-01 5.885606523769815537e-03 9.992460906505584717e-02 -5.501527190208435059e-01 -1.513609409332275391e+00 7.172857710418247823e-01 -1.318679176604988651e-02 6.966479246574633910e-01 -2.972488634147057909e-03
3.687540888786315918e-01 -5.468485355377197266e-01 -1.507344245910644531e+00 6.965923210698571344e-01 7.532145077249355856e-03 -7.174039708381183544e-01 5.819566403107514357e-03 1.001917794346809387e-01 -5.500728487968444824e-01 -1.512315988540649414e+00 7.172594507284271170e-01 -1.306805203936751113e-02 6.966774566677719216e-01 -2.921925536741008540e-03
3.689356446266174316e-01 -5.468760728836059570e-01 -1.505799770355224609e+00 6.966333477740257463e-01 7.439184355296128183e-03 -7.173645016257792495e-01 5.893254908529227225e-03 1.004197597503662109e-01 -5.500760078430175781e-01 -1.511450409889221191e+00 7.173034741586112872e-01 -1.322041988887807940e-02 6.966289863174176533e-01 -2.983649710849576361e-03
3.685134351253509521e-01 -5.466653108596801758e-01 -1.503978848457336426e+00 6.966912912162269711e-01 7.484499513399097900e-03 -7.173080256858395121e-01 5.860513295380647379e-03 1.001024022698402405e-01 -5.500005483627319336e-01 -1.509223937988281250e+00 7.173153638484035532e-01 -1.311473881664289819e-02 6.966185197325041045e-01 -3.039978600979413408e-03
3.682562708854675293e-01 -5.465888977050781250e-01 -1.502015471458435059e+00 6.966542550923918720e-01 7.610911694108750229e-03 -7.173420316286491794e-01 5.937587396330581448e-03 9.996856749057769775e-02 -5.500249266624450684e-01 -1.508109688758850098e+00 7.172119425912460988e-01 -1.305915498013203099e-02 6.967266379705666646e-01 -2.898449445991562248e-03
3.680010437965393066e-01 -5.464856028556823730e-01 -1.499951720237731934e+00 6.965260617290859324e-01 7.624861275725064447e-03 -7.174664613954783166e-01 5.923559717588935437e-03 9.989489614963531494e-02 -5.500501990318298340e-01 -1.505823493003845215e+00 7.173455922456872802e-01 -1.311602876954538234e-02 6.965885415791036595e-01 -2.756287419853382156e-03
3.676172494888305664e-01 -5.462406277656555176e-01 -1.497362971305847168e+00 6.966951692025081799e-01 7.602023939855116763e-03 -7.173023646716248924e-01 5.940587319449391196e-03 9.963869303464889526e-02 -5.500417947769165039e-01 -1.503300905227661133e+00 7.172934828366481774e-01 -1.307259212715423426e-02 6.966435924985465711e-01 -2.606358080298042546e-03
3.673151731491088867e-01 -5.462809205055236816e-01 -1.494768381118774414e+00 6.965889288361436504e-01 7.633571905571337989e-03 -7.174052611002742497e-01 5.933242954623494866e-03 9.956360608339309692e-02 -5.499666333198547363e-01 -1.500441074371337891e+00 7.173124292588753947e-01 -1.294685382223405117e-02 6.966264176460940094e-01 -2.609727593705272932e-03
3.673857152462005615e-01 -5.461688637733459473e-01 -1.492966055870056152e+00 6.964612626831714337e-01 7.580093149520773788e-03 -7.175304761453719093e-01 5.847735725591714923e-03 9.981185942888259888e-02 -5.500090122222900391e-01 -1.500411272048950195e+00 7.172162280582911054e-01 -1.305963012113574989e-02 6.967233890926652906e-01 -2.603006202311144990e-03
3.675743639469146729e-01 -5.460773706436157227e-01 -1.491399884223937988e+00 6.965946022700554296e-01 7.354706247146553140e-03 -7.174026268892830238e-01 5.938031770388507193e-03 9.984985738992691040e-02 -5.499420762062072754e-01 -1.499644637107849121e+00 7.171596754277075325e-01 -1.318701436915490841e-02 6.967789535319992567e-01 -2.670893932368230070e-03
3.679561614990234375e-01 -5.460516214370727539e-01 -1.490520000457763672e+00 6.965368262757294371e-01 7.205650423055934978e-03 -7.174585181966629532e-01 6.140562828582203300e-03 9.993623942136764526e-02 -5.501357316970825195e-01 -1.500145912170410156e+00 7.171581962905743124e-01 -1.313815304782687404e-02 6.967813256500150487e-01 -2.686932317182194521e-03
3.680191040039062500e-01 -5.460131764411926270e-01 -1.489085316658020020e+00 6.965589468417413554e-01 7.146251640439027497e-03 -7.174368891215122668e-01 6.227439783370174696e-03 9.980027377605438232e-02 -5.500994920730590820e-01 -1.497705340385437012e+00 7.171508697118613718e-01 -1.305518908673282928e-02 6.967908544091857559e-01 -2.571894525700602757e-03
3.678401410579681396e-01 -5.458499789237976074e-01 -1.487950682640075684e+00 6.967254110068364925e-01 7.061137500714570817e-03 -7.172761274315953006e-01 6.220410302540428475e-03 9.960582107305526733e-02 -5.501006245613098145e-01 -1.496148467063903809e+00 7.170922112039445073e-01 -1.309899395714217603e-02 6.968503042933213987e-01 -2.597216863404408146e-03
3.678408563137054443e-01 -5.459473729133605957e-01 -1.486775279045104980e+00 6.967735868511754083e-01 7.063465295296986191e-03 -7.172293141873457012e-01 6.223227328321050481e-03 9.960792213678359985e-02 -5.501501560211181641e-01 -1.493406534194946289e+00 7.170608915198556366e-01 -1.299180648009847470e-02 6.968850220849176491e-01 -2.467859210372148285e-03
3.678137958049774170e-01 -5.459641218185424805e-01 -1.485240101814270020e+00 6.967753973026796777e-01 7.097430664925416001e-03 -7.172275789051754114e-01 6.179719319442476995e-03 9.975985437631607056e-02 -5.503257513046264648e-01 -1.492613077163696289e+00 7.170066422616335755e-01 -1.285191717472413363e-02 6.969435056674861961e-01 -2.445628476354388264e-03
3.680296540260314941e-01 -5.459938049316406250e-01 -1.483956575393676758e+00 6.967870531829153391e-01 7.133449434834518259e-03 -7.172169069979787981e-01 6.061040818587092385e-03 9.987118095159530640e-02 -5.502833127975463867e-01 -1.491254806518554688e+00 7.169500042517062965e-01 -1.279874830661090895e-02 6.970024290358163288e-01 -2.532756375291617384e-03
3.680537939071655273e-01 -5.459535121917724609e-01 -1.482622742652893066e+00 6.967408248190443132e-01 7.126227192632445320e-03 -7.172618419566432202e-01 6.067905040555323162e-03 9.994538873434066772e-02 -5.503242611885070801e-01 -1.490199685096740723e+00 7.169837993774391682e-01 -1.277395478180498589e-02 6.969679962173933596e-01 -2.563715228600054949e-03
3.680459856986999512e-01 -5.460008978843688965e-01 -1.481599092483520508e+00 6.968268318084934743e-01 7.231703287220620467e-03 -7.171763706990739173e-01 6.168256941923958535e-03 9.997630864381790161e-02 -5.503544807434082031e-01 -1.489057779312133789e+00 7.169316227521274065e-01 -1.274376269926598762e-02 6.970224403855789230e-01 -2.507433857118381362e-03
3.681687712669372559e-01 -5.460910201072692871e-01 -1.480447530746459961e+00 6.968275592087936898e-01 7.335798712237357778e-03 -7.171752371399912063e-01 6.095543172139202340e-03 1.001501977443695068e-01 -5.502444505691528320e-01 -1.487116575241088867e+00 7.168961269151488125e-01 -1.263804448958630658e-02 6.970610677735519234e-01 -2.449407193435375590e-03
3.684450984001159668e-01 -5.461640357971191406e-01 -1.478899359703063965e+00 6.969150632329700334e-01 7.330979210174575281e-03 -7.170914968396072675e-01 5.944042448030962232e-03 1.002693548798561096e-01 -5.502222180366516113e-01 -1.485633254051208496e+00 7.168974666148230090e-01 -1.259721999145656419e-02 6.970607420674082011e-01 -2.363235162235280320e-03
3.683904409408569336e-01 -5.461459159851074219e-01 -1.477232336997985840e+00 6.969114223373767958e-01 7.360302148281505120e-03 -7.170972316620448650e-01 5.636600518938984956e-03 1.001232340931892395e-01 -5.501455664634704590e-01 -1.482927322387695312e+00 7.169072221511647580e-01 -1.258731096333324737e-02 6.970510695301005422e-01 -2.307553825302760108e-03
3.683913946151733398e-01 -5.461192131042480469e-01 -1.475558638572692871e+00 6.969345573027573293e-01 7.518938147259328179e-03 -7.170721445299499397e-01 5.756359594952837819e-03 1.001076698303222656e-01 -5.501794219017028809e-01 -1.481964111328125000e+00 7.168745751065788152e-01 -1.249688670364299849e-02 6.970859317394640930e-01 -2.405075149810282243e-03
3.683983385562896729e-01 -5.461087226867675781e-01 -1.474113464355468750e+00 6.969415819297041237e-01 7.524606611976051955e-03 -7.170653873800177935e-01 5.740885441547819400e-03 1.000465005636215210e-01 -5.501826405525207520e-01 -1.480901122093200684e+00 7.168214716446118517e-01 -1.249905424404172162e-02 6.971405250276137000e-01 -2.401637214652733391e-03
3.682407140731811523e-01 -5.461532473564147949e-01 -1.472510933876037598e+00 6.969432018566941167e-01 7.564774389624559850e-03 -7.170637848246186330e-01 5.689085023093737835e-03 1.000642850995063782e-01 -5.502766966819763184e-01 -1.479965090751647949e+00 7.168614179152684729e-01 -1.257267853590895990e-02 6.970985596804409878e-01 -2.267214357419256986e-03
3.682338297367095947e-01 -5.460643172264099121e-01 -1.470368742942810059e+00 6.970542893314370936e-01 7.720288041389023782e-03 -7.169538053397217503e-01 5.734582713606744230e-03 9.990048408508300781e-02 -5.503043532371520996e-01 -1.478870868682861328e+00 7.168312769359943548e-01 -1.246107463016504595e-02 6.971319453063244964e-01 -2.147031663525847747e-03
3.680564761161804199e-01 -5.459122657775878906e-01 -1.468431115150451660e+00 6.969145968465989549e-01 7.716938302726072084e-03 -7.170908435029654804e-01 5.579440573132100553e-03 9.996084123849868774e-02 -5.503468513488769531e-01 -1.477212309837341309e+00 7.167876639930694793e-01 -1.235522586732972633e-02 6.971787695244309191e-01 -2.114062944091363999e-03
3.680666089057922363e-01 -5.459698438644409180e-01 -1.466573715209960938e+00 6.968992861040845810e-01 7.789384475038542248e-03 -7.171054004532160242e-01 5.518718669689566536e-03 1.000146865844726562e-01 -5.504643917083740234e-01 -1.476471543312072754e+00 7.167601618212958714e-01 -1.222953399331400993e-02 6.972092832745211410e-01 -2.109378368650835413e-03
3.681598901748657227e-01 -5.458704829216003418e-01 -1.464994907379150391e+00 6.969632657217417204e-01 7.883279901347141003e-03 -7.170415601856751087e-01 5.602636328459185446e-03 1.001035347580909729e-01 -5.506584048271179199e-01 -1.474971175193786621e+00 7.166713073858255179e-01 -1.227513616315960288e-02 6.972999039956253586e-01 -2.077297002985390231e-03
3.680790960788726807e-01 -5.458765029907226562e-01 -1.463436603546142578e+00 6.970404617344994058e-01 8.007007262084881588e-03 -7.169653771274413501e-01 5.571730663539264765e-03 1.002335920929908752e-01 -5.511305928230285645e-01 -1.474757790565490723e+00 7.166248987047009189e-01 -1.204982745710782288e-02 6.973518398793899786e-01 -1.972929096246917122e-03
3.679583668708801270e-01 -5.458701848983764648e-01 -1.461436867713928223e+00 6.971412258546806351e-01 8.021364187581108210e-03 -7.168688654075002775e-01 5.358699189777681171e-03 1.002524346113204956e-01 -5.508249998092651367e-01 -1.471684575080871582e+00 7.166478813596854902e-01 -1.183292786512424311e-02 6.973324286284658946e-01 -1.786499069402573301e-03
3.685539364814758301e-01 -5.458852052688598633e-01 -1.459541678428649902e+00 6.969843545567731002e-01 8.005477799848864651e-03 -7.170211686227259129e-01 5.410819837223144850e-03 9.992424398660659790e-02 -5.506020784378051758e-01 -1.468327641487121582e+00 7.165682903076434629e-01 -1.172651051281721826e-02 6.974164127888682341e-01 -1.630289209926495935e-03
3.680821955204010010e-01 -5.458166003227233887e-01 -1.457510352134704590e+00 6.971875893043698591e-01 7.981944312744562384e-03 -7.168242922600737144e-01 5.348398596412943205e-03 9.983323514461517334e-02 -5.504882335662841797e-01 -1.466540694236755371e+00 7.165020351247699537e-01 -1.160475454838052166e-02 6.974866639132913937e-01 -1.567052366199519911e-03
3.680202066898345947e-01 -5.459385514259338379e-01 -1.455683708190917969e+00 6.972174564387572104e-01 7.968157687290023522e-03 -7.167950385339664221e-01 5.396292372541738359e-03 9.968123584985733032e-02 -5.503352880477905273e-01 -1.463632225990295410e+00 7.165240046445832123e-01 -1.162623436288430512e-02 6.974637599606769989e-01 -1.554087118595366820e-03
3.675507307052612305e-01 -5.458303689956665039e-01 -1.453669548034667969e+00 6.973479196325296225e-01 8.069753137128586953e-03 -7.166675185258670755e-01 5.322893496864346957e-03 9.944622218608856201e-02 -5.503053665161132812e-01 -1.461220741271972656e+00 7.164606574587499832e-01 -1.148016376588723887e-02 6.975314382085953113e-01 -1.464646587955420465e-03
3.672612607479095459e-01 -5.458382964134216309e-01 -1.451690196990966797e+00 6.973553117003683521e-01 8.207606473932918187e-03 -7.166594516475245369e-01 5.231250873334801835e-03 9.972124546766281128e-02 -5.503228306770324707e-01 -1.460310935974121094e+00 7.164830331516314210e-01 -1.142882858395529062e-02 6.975094463956431623e-01 -1.395996558979555610e-03
3.674297630786895752e-01 -5.457482337951660156e-01 -1.450563549995422363e+00 6.973058060547386861e-01 8.283084025193876085e-03 -7.167074250483446152e-01 5.136164837389060357e-03 9.976724535226821899e-02 -5.501164197921752930e-01 -1.457293748855590820e+00 7.164924570234453283e-01 -1.145126940991744377e-02 6.974993987136175466e-01 -1.390225449267658807e-03
3.680626451969146729e-01 -5.456767082214355469e-01 -1.449378252029418945e+00 6.973535254580927045e-01 8.371993882501999745e-03 -7.166609668187443605e-01 4.995397188995167118e-03 9.987326711416244507e-02 -5.499848723411560059e-01 -1.455493211746215820e+00 7.164920137792868404e-01 -1.139685558333646855e-02 6.975006829011942688e-01 -1.425664730605976640e-03
3.680453300476074219e-01 -5.456169843673706055e-01 -1.448032736778259277e+00 6.975081163039049681e-01 8.296082899418577572e-03 -7.165121932408128336e-01 4.876616469247052089e-03 1.000989824533462524e-01 -5.500680804252624512e-01 -1.455292701721191406e+00 7.164116146969417009e-01 -1.143824750265464915e-02 6.975824332630787827e-01 -1.500782042379055110e-03
3.684001863002777100e-01 -5.456679463386535645e-01 -1.446662902832031250e+00 6.973561744370549986e-01 8.390305240162215447e-03 -7.166585863977974480e-01 4.933788901816862221e-03 1.002098917961120605e-01 -5.499466657638549805e-01 -1.453675508499145508e+00 7.163342969894574974e-01 -1.137111188312594015e-02 6.976629690790860927e-01 -1.478506509806029948e-03
3.680666685104370117e-01 -5.456987619400024414e-01 -1.444880247116088867e+00 6.974442193835258541e-01 8.368674195972097482e-03 -7.165733503592260911e-01 4.905679667995051230e-03 1.001965850591659546e-01 -5.501236915588378906e-01 -1.453013062477111816e+00 7.162577127355341799e-01 -1.129034100349519086e-02 6.977429950250958468e-01 -1.434148506237925818e-03
3.679209053516387939e-01 -5.456880331039428711e-01 -1.443574309349060059e+00 6.976483026865633041e-01 8.383461921936338074e-03 -7.163758415323825401e-01 4.705801264181878538e-03 9.980025142431259155e-02 -5.501469373703002930e-01 -1.450701117515563965e+00 7.163163329670442225e-01 -1.133864516113813718e-02 6.976820670976510153e-01 -1.423170943363367752e-03
3.677423596382141113e-01 -5.456442236900329590e-01 -1.441796064376831055e+00 6.975233749621494450e-01 8.420453293754643492e-03 -7.164976087038223973e-01 4.618678939332762808e-03 9.978688508272171021e-02 -5.502554774284362793e-01 -1.449229240417480469e+00 7.163288738315672921e-01 -1.145927383402069871e-02 6.976673564305092556e-01 -1.348177452406103130e-03
3.678507208824157715e-01 -5.457260012626647949e-01 -1.440400600433349609e+00 6.975761354626098809e-01 8.721180540538369524e-03 -7.164416227433390016e-01 4.773308136275384618e-03 9.962556511163711548e-02 -5.503796935081481934e-01 -1.448487043380737305e+00 7.163278281991006802e-01 -1.131414093733032998e-02 6.976709126867430832e-01 -1.294660680818804973e-03
3.679462373256683350e-01 -5.456831455230712891e-01 -1.438971638679504395e+00 6.975386710047537520e-01 8.794026560803133025e-03 -7.164786498202511122e-01 4.551530155779545325e-03 9.960512071847915649e-02 -5.503308773040771484e-01 -1.446962594985961914e+00 7.162018376545497000e-01 -1.121385866570287493e-02 6.978019032738490557e-01 -1.269571007883676071e-03
3.680645823478698730e-01 -5.456995368003845215e-01 -1.437686681747436523e+00 6.976448435000431880e-01 8.900637805225094373e-03 -7.163744809698713301e-01 4.470226712229427232e-03 9.992545843124389648e-02 -5.504614114761352539e-01 -1.446641564369201660e+00 7.161847610803054875e-01 -1.115905564900210312e-02 6.978206637741848350e-01 -1.052240048454627973e-03
3.682296872138977051e-01 -5.457047224044799805e-01 -1.435957431793212891e+00 6.976066471335055086e-01 9.073458064279258523e-03 -7.164104581582410036e-01 4.315260588228735268e-03 1.000682115554809570e-01 -5.504449009895324707e-01 -1.444701433181762695e+00 7.161634307202041638e-01 -1.105481304093074331e-02 6.978443607794823089e-01 -9.535805512092881617e-04
3.681023716926574707e-01 -5.456113219261169434e-01 -1.434072613716125488e+00 6.977160869330281123e-01 9.278679715335007988e-03 -7.163019944065294187e-01 4.189429540238899345e-03 1.002190783619880676e-01 -5.504965186119079590e-01 -1.443670868873596191e+00 7.161147333747127641e-01 -1.091878569937655349e-02 6.978968097026396755e-01 -6.771031649246069288e-04
3.679194450378417969e-01 -5.455654263496398926e-01 -1.432720303535461426e+00 6.977806776902580888e-01 9.474452716180036677e-03 -7.162378887784269788e-01 3.941608954878945102e-03 1.003243029117584229e-01 -5.506242513656616211e-01 -1.442856192588806152e+00 7.162268197982821771e-01 -1.059058532889214574e-02 6.977870301096408268e-01 -4.145403803492080466e-04
3.678332269191741943e-01 -5.455287098884582520e-01 -1.431649208068847656e+00 6.977240427245484655e-01 9.536416875357315096e-03 -7.162931860757387748e-01 3.769539048866505163e-03 1.003245860338211060e-01 -5.507907271385192871e-01 -1.443249225616455078e+00 7.161476367869933357e-01 -1.046050818679415337e-02 6.978703003972325236e-01 -3.009404926894390262e-04
3.680995106697082520e-01 -5.457260012626647949e-01 -1.429850578308105469e+00 6.977706534109058278e-01 9.699233300245808931e-03 -7.162452740284833697e-01 3.831128437639542278e-03 1.002063900232315063e-01 -5.510141849517822266e-01 -1.442321419715881348e+00 7.160475602418779895e-01 -1.050835437011909436e-02 6.979723106578838987e-01 -1.817798806103782330e-04
3.677377104759216309e-01 -5.456256270408630371e-01 -1.428633093833923340e+00 6.977789679471857465e-01 9.803170602201503880e-03 -7.162363123503197038e-01 3.727408631630225750e-03 1.000899448990821838e-01 -5.510977506637573242e-01 -1.440164208412170410e+00 7.160526402120429568e-01 -1.025841432724130739e-02 6.979708342516318664e-01 -2.480537088329560271e-05
3.683590590953826904e-01 -5.457620024681091309e-01 -1.428178191184997559e+00 6.976837909806087312e-01 9.920048280228088017e-03 -7.163278691070679161e-01 3.638025115979418803e-03 1.002044454216957092e-01 -5.510898232460021973e-01 -1.439156889915466309e+00 7.159817576658265015e-01 -1.011370673787239521e-02 6.980456362525352398e-01 2.162957484721236097e-04
3.681689500808715820e-01 -5.458900928497314453e-01 -1.427422642707824707e+00 6.978943441848742824e-01 1.009299461268514143e-02 -7.161213414170670699e-01 3.427783934644886010e-03 1.004938557744026184e-01 -5.512921810150146484e-01 -1.441227555274963379e+00 7.159171260141395932e-01 -1.003574350153208644e-02 6.981130046438767112e-01 3.450273114015243872e-04
3.685078918933868408e-01 -5.461807250976562500e-01 -1.428209424018859863e+00 6.980063220104315569e-01 1.010640489053772975e-02 -7.160124990188916350e-01 3.324403874867370903e-03 1.005276665091514587e-01 -5.510768294334411621e-01 -1.440562844276428223e+00 7.158693830862948859e-01 -9.637249080905073081e-03 6.981675565015608154e-01 3.843450600765914546e-04
3.695749640464782715e-01 -5.464544296264648438e-01 -1.429229617118835449e+00 6.979283190921079516e-01 1.031084013149425986e-02 -7.160859044147011021e-01 3.260116582144483629e-03 1.008814573287963867e-01 -5.513087511062622070e-01 -1.440978646278381348e+00 7.159578518444320583e-01 -9.576920322871020769e-03 6.980775813400036389e-01 4.942283935958439447e-04
3.697450757026672363e-01 -5.466183423995971680e-01 -1.429659128189086914e+00 6.979833303143000434e-01 1.037571331611115977e-02 -7.160318148234094959e-01 3.159093265484129876e-03 1.011410653591156006e-01 -5.513623356819152832e-01 -1.441753029823303223e+00 7.157887302863230605e-01 -9.539728441930876365e-03 6.982513658052812433e-01 6.665888844752385686e-04
3.696567714214324951e-01 -5.468391180038452148e-01 -1.430123329162597656e+00 6.980670802752275694e-01 1.039820593743229563e-02 -7.159500507453495644e-01 3.112368733621542326e-03 1.007093414664268494e-01 -5.518854856491088867e-01 -1.441773891448974609e+00 7.159786537134043005e-01 -9.429046136930267427e-03 6.980576325611869137e-01 1.058669249796952800e-03
3.696322441101074219e-01 -5.468044877052307129e-01 -1.429880976676940918e+00 6.980775762471039814e-01 1.069984662482941981e-02 -7.159367458776734194e-01 2.776271254410038469e-03 1.008526608347892761e-01 -5.514103174209594727e-01 -1.440843582153320312e+00 7.163228688186065174e-01 -9.006424771745041857e-03 6.977087561781494252e-01 1.681384023792321589e-03
3.694053590297698975e-01 -5.465043187141418457e-01 -1.430498480796813965e+00 6.982210199442066001e-01 1.100145292803957758e-02 -7.157925864327961962e-01 2.695288371152414469e-03 1.010432094335556030e-01 -5.514884591102600098e-01 -1.443883419036865234e+00 7.162643758963628260e-01 -9.042620682404895957e-03 6.977681678441705060e-01 1.755271172794087937e-03
3.700565695762634277e-01 -5.474586486816406250e-01 -1.431196808815002441e+00 6.981587650242374599e-01 1.108900688936352227e-02 -7.158529347704796209e-01 2.420853362725532924e-03 1.010701581835746765e-01 -5.516623258590698242e-01 -1.441208243370056152e+00 7.163817700516442732e-01 -8.591356070812426748e-03 6.976516398557968124e-01 2.336549091404452414e-03
3.692947924137115479e-01 -5.469220280647277832e-01 -1.429424047470092773e+00 6.982282263687197288e-01 1.140506713623916715e-02 -7.157811652034536953e-01 2.120371179305148655e-03 1.007175371050834656e-01 -5.518829822540283203e-01 -1.438554406166076660e+00 7.162579051742612446e-01 -8.418076255754112364e-03 6.977814201261707261e-01 2.181785152888985647e-03
3.691323697566986084e-01 -5.469275712966918945e-01 -1.427969455718994141e+00 6.983037604680076837e-01 1.179771958438987321e-02 -7.157017987523373037e-01 1.876930636427074413e-03 1.007155328989028931e-01 -5.513931512832641602e-01 -1.436936855316162109e+00 7.163910139027852564e-01 -8.044128913280641432e-03 6.976482954921520152e-01 2.449093352842068340e-03
3.689609467983245850e-01 -5.468374490737915039e-01 -1.427032113075256348e+00 6.983280022446307633e-01 1.197988988761444253e-02 -7.156752041173057854e-01 1.841605872214690512e-03 1.007642969489097595e-01 -5.514713525772094727e-01 -1.437816023826599121e+00 7.163415246608464404e-01 -7.937742826153169548e-03 6.977001752025077108e-01 2.494821158254403870e-03
3.692322671413421631e-01 -5.470773577690124512e-01 -1.427767515182495117e+00 6.983232274410478002e-01 1.201214057000308914e-02 -7.156793720569272210e-01 1.826246418171254687e-03 1.000804156064987183e-01 -5.512474179267883301e-01 -1.435459852218627930e+00 7.165316083091056720e-01 -7.800217181259544615e-03 6.975048346682743983e-01 2.919236684914669651e-03
3.686987161636352539e-01 -5.464532971382141113e-01 -1.426471471786499023e+00 6.982699682137818442e-01 1.195566853690739270e-02 -7.157327427671601461e-01 1.632417406879932897e-03 9.992863237857818604e-02 -5.510766506195068359e-01 -1.433750152587890625e+00 7.164845591773537636e-01 -7.807555233487552086e-03 6.975534035464964200e-01 2.845402889191624325e-03
3.682091534137725830e-01 -5.459887981414794922e-01 -1.424502015113830566e+00 6.981904207393602180e-01 1.203376848264018500e-02 -7.158091666936083897e-01 1.576491506507563933e-03 9.990657866001129150e-02 -5.507240295410156250e-01 -1.432175636291503906e+00 7.165727147918544704e-01 -7.665666865809090888e-03 6.974638862451743027e-01 2.968152836522139262e-03
3.678676486015319824e-01 -5.458284020423889160e-01 -1.422949433326721191e+00 6.981220498802832575e-01 1.197736852426522884e-02 -7.158771139392076099e-01 1.419360945109930140e-03 9.973876923322677612e-02 -5.506488084793090820e-01 -1.431234955787658691e+00 7.165611380323125834e-01 -7.495420662112810793e-03 6.974770676445396500e-01 3.099477150323447054e-03
3.674961030483245850e-01 -5.455875396728515625e-01 -1.421319484710693359e+00 6.980107964401683907e-01 1.214651074752654339e-02 -7.159829960329266996e-01 1.277383552742800306e-03 9.946421533823013306e-02 -5.503342151641845703e-01 -1.428972721099853516e+00 7.166217302835918845e-01 -7.172936729212819017e-03 6.974170128564866067e-01 3.359374642296115640e-03
3.671940267086029053e-01 -5.455168485641479492e-01 -1.420002937316894531e+00 6.981934683815865794e-01 1.244640095994656651e-02 -7.158003864081482481e-01 8.330332848517697265e-04 9.914842247962951660e-02 -5.501835942268371582e-01 -1.426202893257141113e+00 7.162894315958411307e-01 -6.991405558065521761e-03 6.977602362042455431e-01 3.340227359632881067e-03
